COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY
335,5227293,1122466817,touch,7.647,53,17
335,5227293,1122466936,duel,12.15,58,16
335,5227293,1122466846,touch,11.47,69,14
335,5227293,1122466856,pass,-54.48,66,89
335,5227293,1122466876,pass,-57.73,70,87
335,5227293,1122466882,duel,8.375,92,88
335,5227293,1122466885,duel,5.133,57,9
335,5227293,1122466989,interception,13.3,61,98
335,5227293,1122467002,duel,32.78,60,34
335,5227293,1122466927,touch,15.22,39,22
335,5227293,1122467016,duel,0.531,42,83
335,5227293,1122467019,duel,-3.545,55,59
335,5227293,1122466951,duel,2.212,72,53
335,5227293,1122466956,duel,2.258,73,49
335,5227293,1122466959,touch,19.31,52,75
335,5227293,1122467048,throw_in,7.114,27,9
335,5227293,1122466979,touch,-10.18,37,67
335,5227293,1122466985,duel,-16.41,37,34
335,5227293,1122467003,touch,3.6,85,57
335,5227293,1122467037,interception,23.12,57,91
335,5466003,1836731110,duel,-1.878,76,87
335,5466003,1836731181,duel,1.099,97,91
335,5466003,1836731146,touch,14.57,48,92
335,5466003,1836731169,touch,6.701,53,64
335,5466003,1836731074,touch,-4.918,59,22
335,5466003,1836731078,duel,6.079,61,70
335,5466003,1836731210,touch,4.386,14,55
335,5466003,1836731216,touch,9.534,23,20
335,5466003,1836731280,touch,7.687,54,46
335,5466003,1836731186,touch,6.243,19,56
335,5466003,1836731292,pass,-11.68,69,69
335,5466003,1836731228,touch,13.5,56,10
335,5466003,1836731266,touch,15.86,27,42
335,5466003,1836731368,pass,-12.44,14,89
335,5466003,1836731432,touch,7.137,87,72
335,5466003,1836731377,duel,-9.546,4,26
335,5466003,1836731379,duel,-9.536,4,22
335,5466003,1836731470,duel,7.888,87,67
335,5466003,1836731456,touch,-2.419,7,12
335,5466003,1836731459,touch,-0.969,18,12
335,5466003,1836731510,touch,13.31,57,95
335,5466003,1836731477,touch,10.54,65,4
335,5466003,1836731479,touch,-1.615,58,31
335,5466003,1836731537,touch,13.35,48,87
335,5466003,1836731548,touch,11.81,58,11
335,5466003,1836731518,duel,4.723,22,78
335,5466003,1836731520,duel,3.706,28,82
335,5466003,1836731538,duel,3.674,36,1
335,5466003,1836731636,touch,8.882,54,38
335,5466003,1836731647,touch,6.303,19,50
335,5466003,1836731560,duel,-22.56,9,85
335,5466003,1836731569,touch,9.629,55,3
335,5466003,1836731659,touch,6.612,87,30
335,5466003,1836731663,duel,-2.388,82,89
335,5466003,1836731807,touch,10.91,34,49
335,5466003,1836731833,duel,-5.628,69,23
335,5466003,1836731688,duel,18.18,43,74
335,5466003,1836731692,duel,-20.92,7,81
335,5466003,1836731715,touch,6.3,19,51
335,5466003,1836731720,duel,-5.68,42,87
335,5466003,1836731742,touch,14.79,45,75
335,5466003,1836731754,duel,5.031,59,30
335,5466003,1836731937,touch,-7.295,45,25
335,5466003,1836731769,touch,5.1,51,79
335,5466003,1836731972,touch,-7.542,47,87
335,5466003,1836731987,touch,15.57,64,13
335,5466003,1836731809,acceleration,26.79,56,56
335,5466003,1836731898,duel,4.816,35,80
335,5466003,1836731951,touch,4.816,18,36
335,5466003,1836731967,touch,9.652,57,51
335,5466003,1836732011,touch,5.144,20,76
335,5466003,1836732189,touch,-4.911,8,93
335,5466003,1836732230,touch,11.27,56,6
335,5466003,1836732241,touch,16.37,57,68
335,5466003,1836732087,touch,8.108,21,64
335,5466003,1836732093,touch,11.48,30,31
335,5466003,1836732103,touch,9.626,52,77
335,5466003,1836732123,touch,13.69,43,65
335,5466003,1836732134,duel,3.314,98,76
335,5466003,1836732162,duel,-0.082,60,74
335,5466003,1836732392,duel,6.452,97,40
335,5466003,1836732231,duel,-5.152,16,98
335,5466003,1836732438,touch,-21.19,30,10
335,5466003,1836732451,touch,12.66,60,78
335,5466003,1836732476,duel,9.665,89,24
335,5466003,1836732510,touch,7.769,53,44
335,5466003,1836732523,touch,11.43,57,11
335,5466003,1836732295,touch,13.29,60,84
335,5466003,1836732301,duel,-5.729,38,93
335,5466003,1836732365,duel,2.488,94,75
335,5466003,1836732599,touch,23.26,47,27
335,5466003,1836732625,touch,11.07,57,17
335,5466003,1836732649,duel,15.5,86,44
335,5466003,1836732412,touch,-5.46,39,75
335,5466003,1836732419,touch,19.25,60,6
335,5466003,1836732427,duel,7.493,36,18
335,5466003,1836732455,touch,3.289,92,26
335,5466003,1836732825,touch,17.25,54,22
335,5466003,1836732829,duel,4.212,75,61
335,5466003,1836732565,duel,10.39,44,96
335,5466003,1836732855,touch,16.48,73,84
335,5466003,1836732595,duel,2.685,32,53
335,5466003,1836732885,touch,19.18,25,78
335,5466003,1836732888,duel,-9.212,28,91
335,5466003,1836732890,touch,3.879,8,71
335,5466003,1836732893,touch,8.612,19,40
335,5466003,1836732895,touch,8.388,20,57
335,5466003,1836732651,duel,6.995,48,72
335,5466003,1836732657,touch,4.597,58,79
335,5466003,1836732669,touch,6.017,53,29
335,5466003,1836732715,acceleration,35.95,90,25
335,5466003,1836732931,touch,7.888,56,20
335,5466003,1836732951,touch,13.36,59,59
335,5466003,1836732999,touch,23.49,71,87
335,5466003,1836733017,touch,12.72,61,6
335,5575661,2182138209,duel,23.45,81,82
335,5575661,2182138257,touch,-13.99,46,8
335,5575661,2182138272,touch,9.465,32,24
335,5575661,2182138277,touch,14.48,33,70
335,5575661,2182138304,touch,12.89,47,93
335,5575661,2182138354,touch,10.75,12,49
335,5575661,2182138333,touch,-3.3,76,89
335,5575661,2182138531,duel,0.546,99,29
335,5575661,2182138378,touch,6.425,32,82
335,5575661,2182138381,duel,-1.599,33,83
335,5575661,2182138550,touch,13.52,78,56
335,5575661,2182138553,duel,2.787,89,46
335,5575661,2182138420,touch,-11.73,44,66
335,5575661,2182138559,duel,12.29,60,89
335,5575661,2182138564,touch,15.2,95,83
335,5575661,2182138567,pass,-70.13,97,76
335,5575661,2182138571,touch,3.205,99,26
335,5575661,2182138442,touch,14.87,26,22
335,5575661,2182138446,touch,17.42,30,70
335,5575661,2182138449,touch,13.2,37,24
335,5575661,2182138481,touch,5.318,38,68
335,5575661,2182138513,acceleration,27.65,81,21
335,5575661,2182138685,touch,8.093,21,67
335,5575661,2182138613,duel,9.646,27,34
335,5575661,2182138615,touch,21.57,54,8
335,5575661,2182138619,duel,-3.829,65,3
335,5575661,2182138642,duel,0.136,21,23
335,5575661,2182138805,touch,15.52,74,71
335,5575661,2182138657,duel,-2.326,17,38
335,5575661,2182138671,duel,4.019,94,28
335,5575661,2182138693,touch,4.818,53,35
335,5575661,2182138954,touch,15.69,55,81
335,5575661,2182138764,touch,-11.24,48,12
335,5575661,2182139102,touch,15.35,70,47
335,5575661,2182138775,touch,13.33,22,69
335,5575661,2182138781,touch,30.4,56,10
335,5575661,2182138800,touch,6.143,90,24
335,5575661,2182138808,touch,6.52,80,20
335,5575661,2182138815,duel,2.404,92,26
335,5575661,2182139197,duel,3.886,34,71
335,5575661,2182139201,touch,14.87,57,9
335,5575661,2182139203,touch,14.75,57,11
335,5575661,2182138841,duel,24.47,53,69
335,5575661,2182138851,pass,-63.18,89,13
335,5575661,2182139228,duel,6.103,29,78
335,5575661,2182139237,touch,9.457,31,97
335,5575661,2182139257,touch,2.233,10,83
335,5575661,2182138893,touch,-17.42,39,90
335,5575661,2182138906,touch,10.53,52,93
335,5575661,2182138922,acceleration,26.33,54,71
335,5575661,2182139312,touch,10.5,29,9
335,5575661,2182139326,touch,7.658,74,98
335,5575661,2182138972,duel,1.403,64,9
335,5575661,2182139379,touch,-18.45,1,92
335,5575661,2182138987,touch,16.27,97,19
335,5575661,2182139463,touch,-12.94,8,3
335,5575661,2182139014,touch,-8.2,44,77
335,5575661,2182139032,touch,5.063,54,78
335,5575661,2182139490,duel,5.32,37,19
335,5575661,2182139053,touch,13.18,56,81
335,5575661,2182139559,duel,7.42,52,76
335,5575661,2182139079,touch,8.341,20,56
335,5575661,2182139083,touch,26.67,47,27
335,5575661,2182139602,touch,8.109,57,83
335,5575661,2182139098,touch,10.91,34,31
335,5575661,2182139633,touch,6.577,46,90
335,5575661,2182139134,touch,13.32,25,31
335,5575661,2182139154,duel,6.561,96,15
335,5575661,2182139814,duel,8.403,25,50
335,5575661,2182139174,touch,20.34,30,25
335,5575661,2182139221,touch,16.43,61,26
335,5575661,2182139229,touch,4.709,53,24
335,5575661,2182139830,touch,12.42,55,57
335,5575661,2182139294,duel,20.32,90,43
335,5575661,2182139854,touch,10.88,23,75
335,5575661,2182139860,touch,0.09,69,78
335,5575661,2182139328,goalkeeper_exit,8.953,15,64
335,5575661,2182139335,touch,13.04,27,65
335,5575661,2182139886,touch,4.269,12,80
335,5575661,2182139364,interception,0.788,11,52
335,5575661,2182139366,touch,10.66,23,37
335,5575661,2182139377,duel,15.93,73,27
335,5575661,2182139382,duel,-17.15,40,60
335,5575661,2182139395,touch,12.02,46,10
335,5575661,2182139398,touch,-10.39,43,30
335,5575661,2182139415,duel,4.269,83,36
335,5575661,2182139426,touch,10.32,71,34
335,5575661,2182139430,touch,21.89,97,35
335,5575661,2182139452,acceleration,12.02,73,41
335,5575661,2182139947,touch,20.26,66,3
335,5575661,2182139489,duel,10.57,73,90
335,5575661,2182139498,touch,-9.414,88,8
335,5575661,2182139993,touch,-10.87,51,54
335,5575661,2182140020,touch,12.12,67,4
335,5575661,2182139595,touch,13.13,49,19
335,5575661,2182139641,acceleration,10.55,90,89
335,5575661,2182140061,touch,35.79,80,91
335,5575661,2182140065,pass,-41.09,72,81
335,5575661,2182140083,touch,11.94,55,19
335,5575661,2182140086,duel,8.405,85,46
335,5575661,2182139717,touch,8.272,53,82
335,5575661,2182140102,touch,8.4,32,50
335,5575661,2182140109,duel,-5.153,82,4
335,5575661,2182140112,touch,9.143,73,34
335,5575661,2182140132,touch,10.76,23,14
335,5575661,2182140138,touch,14.38,47,75
335,5575661,2182139759,acceleration,20.95,91,18
335,5575661,2182140158,touch,12.4,40,3
335,5575661,2182140166,duel,10.98,93,79
335,5575661,2182140191,touch,9.654,75,29
335,5575661,2182139792,touch,13.34,15,42
335,5575661,2182140195,touch,-1.166,46,18
335,5575661,2182139797,duel,-6.622,57,78
335,5575661,2182139799,pass,-22.44,52,55
335,5575661,2182139801,touch,-5.352,48,42
335,5452166,1666225172,touch,9.693,20,64
335,5452166,1666224890,duel,4.446,59,42
335,5452166,1666224892,duel,-4.439,67,44
335,5452166,1666224898,touch,18.22,65,28
335,5452166,1666224900,touch,7.939,72,31
335,5452166,1666225225,touch,-4.283,16,56
335,5452166,1666225233,duel,3.764,17,5
335,5452166,1666224921,touch,-10.77,41,12
335,5452166,1666224923,touch,-9.767,44,12
335,5452166,1666224935,duel,4.123,74,79
335,5452166,1666224939,touch,12.12,73,92
335,5452166,1666224963,touch,11.77,43,7
335,5452166,1666225304,duel,18.22,77,60
335,5452166,1666224973,acceleration,19.01,35,41
335,5452166,1666224976,acceleration,30.92,74,59
335,5452166,1666224986,duel,9.263,17,4
335,5452166,1666225433,duel,0.684,78,13
335,5452166,1666225442,touch,17,58,85
335,5452166,1666225022,touch,-4.278,41,56
335,5452166,1666225024,touch,24.76,68,19
335,5452166,1666225469,touch,12.75,85,15
335,5452166,1666225036,duel,6.47,35,6
335,5452166,1666225508,touch,6.935,20,77
335,5452166,1666225049,touch,7.345,55,22
335,5452166,1666225569,duel,-6.01,89,54
335,5452166,1666225068,touch,14.22,31,58
335,5452166,1666225073,touch,37.42,69,79
335,5452166,1666225076,touch,5.768,74,76
335,5452166,1666225587,duel,-5.697,5,18
335,5452166,1666225591,duel,-5.243,2,2
335,5452166,1666225089,duel,17.94,60,91
335,5452166,1666225604,touch,7.715,56,4
335,5452166,1666225612,touch,16.84,55,48
335,5452166,1666225099,touch,12.71,64,21
335,5452166,1666225635,duel,-1.203,53,40
335,5452166,1666225638,touch,7.528,58,88
335,5452166,1666225649,touch,11.53,66,46
335,5452166,1666225697,touch,-23.86,8,4
335,5452166,1666225123,touch,13.28,80,76
335,5452166,1666225727,touch,-5.757,55,92
335,5452166,1666225759,touch,20.04,39,8
335,5452166,1666225775,touch,18.9,48,51
335,5452166,1666225138,duel,-5.366,50,59
335,5452166,1666225151,duel,-10.11,25,19
335,5452166,1666225157,duel,-4.27,2,81
335,5452166,1666225819,touch,-5.747,87,73
335,5452166,1666225161,duel,-3.66,13,5
335,5452166,1666225176,touch,10.2,14,35
335,5452166,1666225185,acceleration,27.44,69,19
335,5452166,1666225193,duel,-2.546,97,11
335,5452166,1666225875,touch,-8.391,18,51
335,5452166,1666225972,duel,4.045,83,94
335,5452166,1666225366,duel,13.74,55,5
335,5452166,1666225380,touch,-4.943,79,4
335,5452166,1666225399,touch,10.78,54,41
335,5452166,1666225416,touch,7.825,92,23
335,5452166,1666225459,touch,6.755,54,24
335,5452166,1666225470,touch,-9.237,72,26
335,5452166,1666225503,duel,0.231,40,49
335,5452166,1666226122,touch,9.672,46,86
335,5452166,1666225557,touch,11.23,71,23
335,5452166,1666226199,touch,10.25,53,10
335,5452166,1666226205,touch,8.939,55,83
335,5452166,1666225662,touch,7.757,54,82
335,5452166,1666226251,touch,7.312,53,53
335,5452166,1666226255,touch,7.553,69,91
335,5452166,1666225680,touch,17.78,53,22
335,5452166,1666225686,touch,16.31,57,18
335,5452166,1666225692,touch,8.644,56,66
335,5452166,1666225696,touch,22.21,71,13
335,5452166,1666225713,touch,-6.157,22,14
335,5452166,1666225732,touch,15.56,59,26
335,5452166,1666225744,touch,11.51,56,48
335,5452166,1666225764,touch,14.55,69,30
335,5452166,1666225789,touch,10.31,70,31
335,5452166,1666225857,touch,10.35,42,26
335,5452166,1666225871,touch,10.04,56,73
335,5452166,1666225887,touch,15.7,48,32
335,5452166,1666225916,touch,9.815,58,36
335,5452166,1666225923,touch,12.82,71,66
335,5452166,1666225943,touch,5.138,52,33
335,5452166,1666225948,duel,7.077,72,58
335,5452166,1666226364,touch,12.99,60,32
335,5452166,1666225966,duel,18.23,85,34
335,5452166,1666225979,duel,0.692,68,10
335,5452166,1666226403,duel,-6.999,18,78
335,5452166,1666226002,touch,9.255,61,79
335,5452166,1666226411,touch,11.83,19,48
335,5452166,1666226016,touch,14.95,37,67
335,5452166,1666226064,touch,-5.301,70,24
335,5452166,1666226440,touch,17.29,44,91
335,5452166,1666226446,duel,1.645,95,66
335,5452166,1666226455,touch,9.91,97,22
335,5452166,1666226168,touch,9.852,88,12
335,5452166,1666226180,touch,-2.525,96,84
335,5452166,1666226218,touch,9.235,65,79
335,5452166,1666226231,touch,4.834,55,60
335,5452166,1666226237,duel,-5.884,67,61
335,5452166,1666226263,duel,11.06,85,86
335,5452166,1666226272,touch,6.919,68,80
335,5452166,1666226275,duel,0.759,73,88
335,5452166,1666226522,touch,-5.772,4,11
335,5452166,1666226526,interception,11.66,21,69
335,5452166,1666226534,duel,-6.083,90,91
335,5227268,1074700410,touch,6.87,18,82
335,5227268,1074700412,touch,-13.86,12,85
335,5227268,1074700421,touch,3.869,27,36
335,5227268,1074700423,touch,11.15,40,72
335,5227268,1074700430,touch,-10.43,42,55
335,5227268,1074700436,touch,13.05,76,4
335,5227268,1074700457,touch,20.08,54,70
335,5227268,1074700513,interception,5.822,19,51
335,5227268,1074700465,interception,11.51,46,42
335,5227268,1074700468,acceleration,18.36,82,25
335,5227268,1074700532,touch,-9.505,25,80
335,5227268,1074700486,touch,5.274,53,65
335,5227268,1074700497,touch,-1.054,13,75
335,5227268,1074700500,touch,12.01,31,20
335,5227268,1074700552,duel,-0.86,37,82
335,5227268,1074700530,touch,8.444,33,47
335,5227268,1074700557,interception,7.799,37,98
335,5227268,1074700563,duel,4.541,44,73
335,5227268,1074700567,acceleration,24.51,62,26
335,5227268,1074700607,duel,4.708,19,21
335,5227268,1074700596,touch,9.473,35,59
335,5227268,1074700598,touch,-10.1,47,89
335,5227268,1074700604,touch,4.573,35,55
335,5227268,1074700608,touch,6.803,45,79
335,5227268,1074700642,touch,6.846,30,63
335,5227268,1074700649,touch,10.15,47,81
335,5227268,1074700655,touch,-10.39,83,82
335,5227268,1074700690,duel,7.959,89,14
335,5227268,1074700756,touch,0.615,9,70
335,5227268,1074700762,acceleration,18.87,34,43
335,5227268,1074700764,touch,17.32,54,81
335,5227268,1074700782,duel,-2.856,52,74
335,5227268,1074700792,touch,3.302,44,52
335,5227268,1074700796,touch,9.542,53,70
335,5227268,1074700804,touch,7.008,41,60
335,5227268,1074700816,touch,12.45,44,81
335,5227268,1074700818,touch,8.998,62,75
335,5227268,1074700793,touch,5.699,43,81
335,5227268,1074700831,duel,21.45,72,35
335,5227268,1074700832,duel,9.539,25,72
335,5227268,1074700874,duel,9.176,85,34
335,5227268,1074700845,duel,-2.261,32,40
335,5227268,1074700902,pass,-49.5,72,70
335,5227268,1074700926,touch,9.655,48,72
335,5227268,1074700904,touch,4.798,53,23
335,5227268,1074701008,touch,13.6,64,47
335,5227268,1074701014,touch,19.34,72,41
335,5227268,1074701021,duel,0.621,93,6
335,5227268,1074701029,duel,12,97,26
335,5227268,1074700975,duel,-1.757,69,12
335,5227268,1074701101,touch,5.787,36,45
335,5227268,1074701106,touch,4.248,35,33
335,5227268,1074701117,duel,2.357,61,13
335,5227268,1074701121,touch,6.749,69,3
335,5227268,1074701128,touch,2.209,73,14
335,5227268,1074701028,touch,11.67,77,13
335,5227268,1074701036,touch,8.32,97,29
335,5227268,1074701191,touch,5.161,60,13
335,5227268,1074701200,touch,5.075,72,11
335,5227268,1074701204,duel,2.591,69,3
335,5227268,1074701052,touch,-4.846,34,81
335,5227268,1074701220,touch,10.5,48,50
335,5227268,1074701069,acceleration,39.73,87,31
335,5227268,1074701234,touch,18.91,41,14
335,5227268,1074701246,touch,16.01,68,68
335,5227268,1074701292,acceleration,22.86,46,73
335,5227268,1074701314,touch,14.84,57,81
335,5227268,1074701317,touch,15.1,70,65
335,5227268,1074701144,touch,18.1,42,25
335,5227268,1074701332,touch,8.472,26,43
335,5227268,1074701337,touch,15.9,96,75
335,5227268,1074701369,acceleration,27.47,97,23
335,5227268,1074701212,duel,20.84,30,81
335,5227268,1074701416,touch,18.39,48,67
335,5227268,1074701443,duel,-1.522,60,8
335,5227268,1074701263,duel,-2.99,50,50
335,5227268,1074701268,touch,2.765,56,41
335,5227268,1074701272,duel,-1.617,37,78
335,5227268,1074701486,touch,6.879,48,70
335,5227268,1074701491,duel,-6.91,35,69
335,5227268,1074701510,touch,20.7,52,78
335,5227268,1074701533,touch,10.35,46,71
335,5227268,1074701569,touch,12.57,46,53
335,5227268,1074701574,touch,1.48,57,70
335,5227268,1074701347,acceleration,12.53,52,79
335,5227268,1074701370,duel,3.554,92,10
335,5227268,1074701638,touch,19.88,56,78
335,5227268,1074701643,touch,11.96,96,27
335,5227268,1074701400,touch,23.24,39,24
335,5227268,1074701662,touch,10.47,47,53
335,5227268,1074701664,touch,11.8,61,80
335,5227268,1074701667,touch,6.764,77,99
335,5227268,1074701674,touch,-7.046,47,99
335,5227268,1074701679,touch,19.79,61,70
335,5227268,1074701682,touch,14.78,71,68
335,5227268,1074701688,touch,8.718,87,45
335,5227268,1074701696,touch,6.476,71,23
335,5227268,1074701699,duel,-13.53,75,24
335,5227268,1074701705,duel,5.042,89,14
335,5227268,1074701721,touch,13.21,68,58
335,5227268,1074701727,touch,1.462,70,87
335,5227268,1074701738,duel,1.619,63,51
335,5227268,1074701743,duel,-2.081,83,74
335,5227268,1074701448,acceleration,6.495,68,20
335,5227268,1074701780,touch,14.56,45,37
335,5227268,1074701793,touch,5.811,49,79
335,5227268,1074701473,touch,7.906,14,43
335,5227268,1074701805,touch,-5.685,59,89
335,5227268,1074701814,touch,6.527,20,67
335,5227268,1074701817,touch,12.32,42,93
335,5227268,1074701820,touch,9.363,37,59
335,5227268,1074701826,touch,8.725,58,81
335,5227268,1074701515,touch,5.003,68,83
335,5227268,1074701527,touch,10.85,75,27
335,5227268,1074701551,touch,13.11,80,80
335,5227268,1074701553,touch,4.627,80,64
335,5227268,1074701610,touch,30.04,81,89
335,5227268,1074701614,duel,-15.27,85,95
335,5227268,1074701617,touch,-6.945,68,79
335,5227268,1074701622,touch,3.013,73,29
335,5227268,1074701639,duel,1.08,72,48
335,5227268,1074701948,touch,5.279,19,76
335,5227268,1074701648,touch,18.17,56,75
335,5227268,1074701971,touch,11.16,49,79
335,5227268,1074701989,touch,20.59,57,78
335,5227268,1074701995,touch,6.758,52,62
335,5227268,1074701720,touch,-12.99,36,90
335,5227268,1074702050,touch,33.52,58,66
335,5227268,1074701737,duel,11.77,42,13
335,5227268,1074702079,touch,18.71,62,82
335,5227268,1074702091,duel,7.019,47,26
335,5227268,1074702108,touch,12.2,67,65
335,5227268,1074702120,touch,3.694,88,22
335,5227268,1074702124,touch,-12.76,46,86
335,5227268,1074702126,touch,8.399,56,49
335,5227268,1074702133,touch,14.83,70,38
