COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,SHOTBODYPART,SHOTISGOAL,SHOTONTARGET,SHOTGOALZONE,SHOTXG,SHOTPOSTSHOTXG,SHOTGOALKEEPERACTION_WYID,SHOTGOALKEEPER_WYID
335,5575663,2195331229,shot,head_or_other,true,true,gl,0.4223,0.8112,2195331526,269698
335,5575663,2195331250,shot,right_foot,false,false,bc,0.04423,,,
335,5575663,2195331663,shot,head_or_other,false,false,ol,0.07682,,,
335,5575663,2195331721,shot,right_foot,false,true,gt,0.1385,0.5012,2195331420,406041
335,5575663,2195331782,shot,left_foot,false,true,gb,0.1759,0.2392,2195331442,406041
335,5575663,2195331784,shot,left_foot,false,false,olb,0.5693,,,
335,5575663,2195331562,shot,left_foot,true,true,gtl,0.1682,0.7579,2195331927,269698
335,5575663,2195331575,shot,right_foot,false,true,gbr,0.1893,0.5501,2195331951,269698
335,5575663,2195331652,shot,right_foot,false,true,glb,0.1367,0.315,2195331996,269698
335,5575663,2195332025,shot,right_foot,false,true,gc,0.07444,0.02713,2195331659,406041
335,5575663,2195332170,shot,left_foot,false,false,bc,0.03688,,,
335,5575663,2195332183,shot,head_or_other,false,false,otl,0.1326,,,
335,5575663,2195331908,shot,left_foot,false,false,bc,0.005398,,,
335,5227214,980473122,shot,right_foot,true,true,glb,0.01506,0.04322,980472123,223548
335,5227214,980472148,shot,left_foot,false,false,obr,0.01294,,,
335,5227214,980472184,shot,left_foot,false,true,gr,0.1712,0.4577,980473164,476345
335,5227214,980473170,shot,left_foot,false,false,obr,0.1632,,,
335,5227214,980473207,shot,head_or_other,false,false,olb,0.06477,,,
335,5227214,980473225,shot,head_or_other,false,true,gt,0.08669,0.08902,980472291,223548
335,5227214,980473554,shot,left_foot,false,false,otl,0.001209,,,
335,5227214,980472908,shot,left_foot,false,true,glb,0.1211,0.2899,980473609,476345
335,5227214,980473618,shot,left_foot,false,false,bc,0.02614,,,
335,5227214,980473627,shot,head_or_other,false,false,otr,0.06537,,,
335,5227214,980473643,shot,right_foot,false,true,gr,0.03091,0.02901,980472954,223548
335,5227214,980473019,shot,head_or_other,true,true,gb,0.103,0.1836,980473678,476345
335,5227214,980473075,shot,left_foot,false,false,bc,0.01239,,,
335,5227214,980473089,shot,left_foot,false,false,bc,0.04846,,,
335,5227214,980473119,shot,left_foot,false,false,bc,0.05608,,,
335,5227214,980473523,shot,left_foot,false,false,obr,0.156,,,
335,5227214,980473614,shot,head_or_other,true,true,glb,0.2978,0.765,980472278,476345
335,5227214,980472332,shot,head_or_other,false,true,glb,0.08618,0.3157,980473669,223548
335,5227214,980473684,shot,left_foot,false,false,otl,0.06053,,,
335,5227214,980472368,shot,right_foot,false,false,obr,0.231,,,
335,5227214,980473785,shot,right_foot,false,false,obr,0.2138,,,
335,5227214,980473862,shot,right_foot,false,false,ot,0.02548,,,
335,5227214,980473917,shot,left_foot,false,false,bc,0.002112,,,
335,5227214,980473951,shot,right_foot,false,false,otr,0.03086,,,
335,5227214,980473970,shot,right_foot,false,false,bc,0.01826,,,
335,5227214,980472797,shot,right_foot,false,true,gt,0.06223,0.04866,980474001,223548
335,5227214,980472806,shot,right_foot,true,true,gb,0.3837,0.6828,980474004,223548
335,5227214,980472870,shot,head_or_other,false,false,ot,0.07183,,,
335,5227214,980474045,shot,left_foot,false,false,otl,0.03419,,,
335,5227214,980474087,shot,left_foot,false,true,gb,0.02962,0.03048,980472983,476345
335,5227214,980473030,shot,head_or_other,false,false,pbr,0.1869,,,
335,5227214,980474119,shot,right_foot,false,true,gb,0.3469,0.3486,980473050,476345
335,5328114,1252817605,shot,right_foot,false,false,bc,0.06017,,,
335,5328114,1252817742,shot,right_foot,false,true,gbr,0.06631,0.3053,1252817791,53031
335,5328114,1252817865,shot,right_foot,false,false,bc,0.02646,,,
335,5328114,1252817873,shot,right_foot,false,false,otr,0.02269,,,
335,5328114,1252818074,shot,head_or_other,false,false,otr,0.102,,,
335,5328114,1252818128,shot,head_or_other,false,false,olb,0.1879,,,
335,5328114,1252818243,shot,right_foot,false,false,otr,0.01435,,,
335,5328114,1252818267,shot,head_or_other,false,false,ol,0.113,,,
335,5328114,1252818308,shot,left_foot,false,false,olb,0.08125,,,
335,5328114,1252818290,shot,left_foot,false,false,otl,0.0643,,,
335,5328114,1252818410,shot,right_foot,false,true,gb,0.01106,0.005792,1252818601,53031
335,5328114,1252818435,shot,left_foot,false,false,bc,0.1865,,,
335,5328114,1252818552,shot,right_foot,false,false,bc,0.01638,,,
335,5328114,1252818553,shot,right_foot,false,false,bc,0.02784,,,
335,5328114,1252818664,shot,right_foot,false,false,bc,0.01059,,,
335,5328114,1252818673,shot,right_foot,false,false,ot,0.002481,,,
335,5328114,1252818812,shot,right_foot,false,false,bc,0.002873,,,
335,5328114,1252818822,shot,left_foot,false,false,olb,0.08744,,,
335,5328114,1252819099,shot,left_foot,false,false,bc,0.0162,,,
335,5328114,1252819102,shot,right_foot,false,false,bc,0.08438,,,
335,5328114,1252819203,shot,left_foot,false,false,bc,0.01941,,,
335,5328114,1252819048,shot,right_foot,false,false,bc,0.002778,,,
335,5328114,1252819069,shot,right_foot,false,false,olb,0.003184,,,
335,5328114,1252819342,shot,head_or_other,false,false,olb,0.1945,,,
335,5328114,1252819349,shot,right_foot,false,true,glb,0.01818,0.03565,1252819087,53031
335,5328114,1252819477,shot,head_or_other,false,false,or,0.04644,,,
335,5328114,1252819612,shot,left_foot,false,false,obr,0.03106,,,
335,5328114,1252819373,shot,right_foot,false,false,otr,0.122,,,
335,5328114,1252819644,shot,left_foot,false,false,otl,0.006863,,,
335,5465965,1765322589,shot,right_foot,false,false,bc,0.1494,,,
335,5465965,1765322596,shot,head_or_other,false,true,gt,0.3113,0.5658,1765322601,406041
335,5465965,1765322634,shot,right_foot,false,false,bc,0.01718,,,
335,5465965,1765322821,shot,right_foot,false,false,otl,0.01758,,,
335,5465965,1765322902,shot,right_foot,false,true,glb,0.1257,0.5296,1765322914,406041
335,5465965,1765322916,shot,right_foot,false,false,bc,0.06939,,,
335,5465965,1765323068,shot,left_foot,true,true,gbr,0.09285,0.319,1765323117,406041
335,5465965,1765323181,shot,right_foot,false,false,bc,0.00227,,,
335,5465965,1765323220,shot,right_foot,false,true,gr,0.0201,0.1938,1765323144,269698
335,5465965,1765323211,shot,right_foot,false,true,gb,0.06574,0.03206,1765323259,406041
335,5465965,1765323392,shot,right_foot,false,false,obr,0.1507,,,
335,5465965,1765323744,shot,right_foot,false,false,bc,0.1715,,,
335,5465965,1765323789,shot,head_or_other,false,true,gc,0.1258,0.06521,1765323706,269698
335,5465965,1765323803,shot,right_foot,true,true,gbr,0.09992,0.2713,1765323718,269698
335,5465965,1765323762,shot,right_foot,false,false,bc,0.01712,,,
335,5465965,1765323941,shot,right_foot,false,true,gc,0.02446,0.01485,1765323828,269698
335,5465965,1765323993,shot,right_foot,false,false,pt,0.04526,,,
335,5465965,1765324084,shot,right_foot,true,true,glb,0.3277,0.8266,1765324108,406041
335,5465965,1765324175,shot,head_or_other,false,false,ol,0.1225,,,
335,5465965,1765324457,shot,left_foot,true,true,gc,0.1594,0.09058,1765324428,269698
335,5465965,1765324487,shot,right_foot,false,true,gr,0.1583,0.4379,1765324448,269698
335,5465965,1765324494,shot,left_foot,false,true,glb,0.05732,0.3275,1765324459,269698
335,5465965,1765324536,shot,right_foot,true,true,glb,0.3645,0.8098,1765324511,269698
335,5465965,1765324570,shot,right_foot,false,false,or,0.1373,,,
335,5465965,1765324742,shot,head_or_other,false,false,bc,0.1117,,,
335,5465965,1765324733,shot,right_foot,false,false,or,0.01622,,,
335,5227319,1227478055,shot,right_foot,false,false,bc,0.08338,,,
335,5227319,1227478145,shot,left_foot,true,true,gbr,0.2676,0.7532,1227477808,56092
335,5227319,1227478364,shot,right_foot,false,false,otl,0.05649,,,
335,5227319,1227478397,shot,right_foot,false,true,gbr,0.04115,0.0849,1227478165,56092
335,5227319,1227478398,shot,right_foot,false,false,bc,0.06612,,,
335,5227319,1227479566,shot,head_or_other,false,false,obr,0.08217,,,
335,5227319,1227478630,shot,left_foot,false,false,otl,0.03994,,,
335,5227319,1227478540,shot,right_foot,true,true,gt,0.3909,0.5822,1227478655,476345
335,5227319,1227478677,shot,right_foot,false,true,gc,0.08147,0.2383,1227479437,56092
335,5227319,1227478695,shot,right_foot,false,true,gr,0.08157,0.2529,1227478818,476345
335,5227319,1227478974,shot,left_foot,false,false,otr,0.003024,,,
335,5227319,1227479050,shot,left_foot,false,false,bc,0.07035,,,
335,5227319,1227479106,shot,right_foot,false,true,gc,0.145,0.1769,1227478856,56092
335,5227319,1227479253,shot,right_foot,false,true,gbr,0.03167,0.1174,1227478924,56092
335,5227319,1227479310,shot,left_foot,false,false,bc,0.001126,,,
335,5227319,1227479026,shot,right_foot,false,false,olb,0.04085,,,
335,5227319,1227479514,shot,head_or_other,false,false,otl,0.02974,,,
335,5227319,1227479349,shot,right_foot,false,false,bc,0.06049,,,
335,5227319,1227479562,shot,left_foot,false,true,gb,0.04772,0.07899,1227479423,56092
335,5466019,2093623281,shot,right_foot,false,false,otr,0.05833,,,
335,5466019,2093623545,shot,left_foot,false,true,gb,0.4859,0.599,2093623507,56038
335,5466019,2093623533,shot,right_foot,false,true,gl,0.06679,0.1265,2093623573,269698
335,5466019,2093623853,shot,right_foot,false,true,gbr,0.2457,0.4382,2093623979,269698
335,5466019,2093624050,shot,right_foot,false,false,otr,0.1667,,,
335,5466019,2093624095,shot,left_foot,false,false,bc,0.00769,,,
335,5466019,2093624289,shot,left_foot,false,true,gb,0.6137,0.805,2093624115,56038
335,5466019,2093624291,shot,right_foot,true,true,gb,0.5678,0.8217,2093624117,56038
335,5466019,2093624406,shot,right_foot,false,false,bc,0.02285,,,
335,5466019,2093624541,shot,right_foot,false,false,otr,0.1528,,,
335,5466019,2093624560,shot,left_foot,false,false,or,0.00808,,,
335,5466019,2093624814,shot,left_foot,false,false,bc,0.06988,,,
335,5466019,2093624844,shot,head_or_other,false,true,glb,0.1514,0.6203,2093624871,269698
335,5466019,2093624903,shot,right_foot,false,false,ptr,0.1125,,,
335,5466019,2093624948,shot,left_foot,false,false,bc,0.0009617,,,
335,5466019,2093624987,shot,left_foot,false,false,olb,0.1055,,,
335,5466019,2093625046,shot,left_foot,false,false,otl,0.1992,,,
335,5227229,1011428176,shot,right_foot,true,true,gb,0.2488,,,
335,5227229,1011428182,shot,head_or_other,false,false,pt,0.1302,,,
335,5227229,1011428177,shot,right_foot,false,true,gr,0.05184,0.09745,1011428171,482615
335,5227229,1011428183,shot,right_foot,false,true,gr,0.1214,0.1825,1011428168,476345
335,5227229,1011428184,shot,right_foot,false,false,olb,0.2988,,,
335,5227229,1011428178,shot,head_or_other,false,false,otr,0.06537,,,
335,5227229,1011428188,shot,right_foot,false,false,bc,0.09969,,,
335,5227229,1011428189,shot,right_foot,false,false,bc,0.0478,,,
335,5227229,1011428190,shot,right_foot,false,false,bc,0.01167,,,
335,5227229,1011428179,shot,head_or_other,false,false,otl,0.02914,,,
335,5227229,1011428194,shot,left_foot,false,false,otl,0.03277,,,
335,5227229,1011428195,shot,right_foot,false,false,otr,0.008306,,,
335,5227229,1011428180,shot,right_foot,false,false,olb,0.05711,,,
335,5227229,1011428196,shot,left_foot,false,false,bc,0.1138,3.618e-05,1011428169,476345
335,5227229,1011428181,shot,left_foot,true,true,gbr,0.09639,0.4786,1011428173,482615
335,5227229,1011428185,shot,left_foot,false,false,bc,0.002467,,,
335,5227229,1011428186,shot,right_foot,false,false,otr,0.02884,,,
335,5227229,1011428187,shot,right_foot,false,false,obr,0.2976,,,
335,5227229,1011428198,shot,right_foot,true,true,gb,0.4423,0.4338,1011428172,476345
335,5227229,1011428191,shot,right_foot,false,false,ot,0.1712,,,
335,5227229,1011428199,shot,right_foot,false,false,otr,0.07588,,,
335,5227229,1011428192,shot,left_foot,false,false,pl,0.08972,,,
335,5227229,1011428193,shot,head_or_other,false,false,olb,0.01877,,,
335,5227229,1011428200,shot,left_foot,false,false,ot,0.08952,,,
335,5227229,1011428201,shot,right_foot,false,false,bc,0.05683,,,
335,5227229,1011428202,shot,right_foot,false,false,bc,0.003111,,,
335,5227229,1011428203,shot,left_foot,false,false,otl,0.03496,,,
335,5227229,1011428197,shot,right_foot,false,false,bc,0.007721,,,
335,5227229,1011428204,shot,right_foot,false,true,gb,0.2137,0.2301,1011428174,476345
335,5227229,1011428205,shot,left_foot,false,true,bc,0.0187,,,
335,5227229,1011428206,shot,right_foot,true,true,gb,0.5646,0.5425,1011428175,476345
335,5227229,1011428207,shot,right_foot,false,false,bc,0.00251,,,
335,5227229,1011428208,shot,right_foot,false,false,otr,0.04599,,,
335,5345510,1582723145,shot,left_foot,false,true,gb,0.1009,0.04882,1582722857,224154
335,5345510,1582722886,shot,left_foot,false,false,obr,0.04495,,,
335,5345510,1582722927,shot,right_foot,false,true,gb,0.4039,0.5632,1582723295,476345
335,5345510,1582722929,shot,left_foot,false,false,bc,0.7664,,,
335,5345510,1582724739,shot,head_or_other,false,true,gc,0.05114,0.0203,1582723303,476345
335,5345510,1582722949,shot,left_foot,false,true,gc,0.2539,0.2048,1582723323,476345
335,5345510,1582722958,shot,right_foot,false,false,bc,0.003314,,,
335,5345510,1582722989,shot,right_foot,false,true,gb,0.05121,0.03154,1582724728,476345
335,5345510,1582723823,shot,right_foot,false,false,bc,0.08031,,,
335,5345510,1582723930,shot,right_foot,false,false,bc,0.03977,,,
335,5345510,1582723956,shot,right_foot,false,true,gbr,0.1804,0.2439,1582723085,224154
335,5345510,1582724078,shot,left_foot,false,false,olb,0.02258,,,
335,5345510,1582724226,shot,left_foot,true,true,gbr,0.1947,0.7135,1582723369,224154
335,5345510,1582723388,shot,right_foot,false,true,gc,0.383,0.3555,1582724240,476345
335,5345510,1582723458,shot,head_or_other,false,false,olb,0.1125,,,
335,5345510,1582723487,shot,right_foot,false,false,bc,0.06502,,,
335,5345510,1582723558,shot,left_foot,true,true,glb,0.09042,0.343,1582724371,476345
335,5345510,1582723627,shot,right_foot,false,false,otl,0.02031,,,
335,5345510,1582723658,shot,left_foot,false,false,otl,0.04117,,,
335,5345510,1582723691,shot,left_foot,false,false,obr,0.003657,,,
335,5345510,1582724535,shot,left_foot,false,false,bc,0.03997,,,
335,5345510,1582724546,shot,left_foot,false,false,otl,0.001656,,,
335,5345510,1582723966,shot,right_foot,false,false,bc,0.0007231,,,
335,5345510,1582724157,shot,right_foot,false,true,gb,0.4166,0.6482,1582724665,476345
335,5345510,1582724167,shot,right_foot,false,true,gb,0.6683,0.8151,1582724666,476345
335,5345510,1582724223,shot,left_foot,true,true,gtl,0.1033,0.7466,1582724687,476345
335,5345510,1582724286,shot,left_foot,false,false,obr,0.01956,,,
335,5465990,1833548054,shot,left_foot,false,false,obr,0.09315,,,
335,5465990,1833547835,shot,right_foot,true,true,gc,0.2762,0.5048,1833548126,224154
335,5465990,1833547912,shot,right_foot,false,false,bc,0.1135,,,
335,5465990,1833548216,shot,right_foot,false,false,bc,0.1143,,,
335,5465990,1833548291,shot,right_foot,false,false,bc,0.1043,,,
335,5465990,1833548294,shot,right_foot,false,false,ot,0.1375,,,
335,5465990,1833548534,shot,left_foot,false,false,bc,0.03868,,,
335,5465990,1833549051,shot,right_foot,false,false,olb,0.1581,,,
335,5465990,1833549092,shot,right_foot,false,true,gl,0.03963,0.1295,1833548563,269698
335,5465990,1833548638,shot,left_foot,false,true,gb,0.1339,0.1293,1833549153,224154
335,5465990,1833548685,shot,left_foot,false,false,bc,0.01369,,,
335,5465990,1833548705,shot,head_or_other,false,true,gc,0.4213,0.64,1833549193,224154
335,5465990,1833548777,shot,right_foot,true,true,gr,0.05719,0.2449,1833549250,224154
335,5465990,1833548921,shot,right_foot,false,true,gc,0.3155,0.3205,1833549348,224154
335,5465990,1833549409,shot,left_foot,false,false,bc,0.09318,,,
335,5465990,1833549097,shot,left_foot,false,true,gb,0.159,0.1345,1833549441,224154
335,5465990,1833549106,shot,head_or_other,false,false,bc,0.03345,,,
335,5465990,1833549475,shot,left_foot,false,false,ot,0.08626,,,
335,5465990,1833549603,shot,right_foot,false,true,glb,0.07662,0.1544,1833549276,269698
335,5465990,1833549626,shot,left_foot,false,true,gl,0.03176,0.04729,1833549293,269698
335,5465990,1833549631,shot,head_or_other,false,false,ptr,0.1455,,,
335,5465990,1833549642,shot,head_or_other,false,false,bc,0.007436,,,
335,5465938,1716416093,shot,right_foot,false,false,or,0.2434,,,
335,5465938,1716416280,shot,right_foot,false,false,otr,0.08173,,,
335,5465938,1716416296,shot,right_foot,false,false,bc,0.07884,,,
335,5465938,1716416393,shot,right_foot,true,true,gbr,0.1492,0.6739,1716416689,535617
335,5465938,1716416403,shot,right_foot,false,true,gb,0.1186,0.1165,1716416697,535617
335,5465938,1716416452,shot,left_foot,false,false,otl,0.1266,,,
335,5465938,1716416750,shot,left_foot,false,false,otr,0.141,,,
335,5465938,1716416573,shot,left_foot,false,false,olb,0.06054,,,
335,5465938,1716416886,shot,right_foot,false,true,glb,0.05506,0.123,1716416586,56223
335,5465938,1716417325,shot,right_foot,false,true,gc,0.2897,0.214,1716416727,56223
335,5465938,1716416875,shot,head_or_other,false,true,gt,0.1589,0.1752,1716417477,535617
335,5465938,1716416889,shot,right_foot,false,true,gb,0.3315,0.3345,1716417482,535617
335,5465938,1716416920,shot,right_foot,false,false,bc,0.03323,,,
335,5465938,1716416952,shot,right_foot,false,false,bc,0.006983,,,
335,5465938,1716417013,shot,left_foot,false,true,gb,0.02198,0.01287,1716417521,535617
335,5465938,1716417046,shot,left_foot,false,true,gb,0.08282,0.1613,1716417525,535617
335,5465938,1716417080,shot,left_foot,false,false,bc,0.002075,,,
335,5465938,1716417175,shot,left_foot,false,false,otl,0.03485,,,
335,5465938,1716417213,shot,right_foot,false,false,bc,0.08384,,,
335,5465938,1716417272,shot,head_or_other,true,true,gl,0.1873,0.4725,1716417631,535617
335,5465938,1716417314,shot,left_foot,false,true,gtr,0.2925,0.9174,1716417639,535617
335,5465938,1716417376,shot,right_foot,false,true,gb,0.1016,0.06876,1716417654,535617
335,5465938,1716417399,shot,left_foot,false,false,otl,0.01331,,,
335,5465938,1716417691,shot,left_foot,false,true,gb,0.02517,0.01152,1716417423,56223
335,5345483,1548752266,shot,right_foot,false,true,gc,0.08602,0.02489,1548752328,472349
335,5345483,1548752492,shot,head_or_other,false,false,bc,0.08943,,,
335,5345483,1548752538,shot,right_foot,false,false,olb,0.07734,,,
335,5345483,1548752761,shot,left_foot,false,true,gc,0.02815,0.033,1548752595,472349
335,5345483,1548752953,shot,right_foot,false,false,bc,0.003712,,,
335,5345483,1548753074,shot,right_foot,false,true,gc,0.05255,0.04115,1548754484,472349
335,5345483,1548753153,shot,left_foot,false,true,gl,0.06576,0.1272,1548752943,472349
335,5345483,1548753155,shot,left_foot,true,true,gbr,0.8176,0.933,1548752944,472349
335,5345483,1548753244,shot,head_or_other,true,true,gl,0.2463,0.7464,1548753447,476345
335,5345483,1548753367,shot,right_foot,false,false,bc,0.002138,,,
335,5345483,1548753379,shot,left_foot,false,true,gc,0.168,0.1761,1548753585,476345
335,5345483,1548753380,shot,right_foot,false,false,ot,0.4537,,,
335,5345483,1548753713,shot,right_foot,false,true,gbr,0.1439,0.6205,1548753476,472349
335,5345483,1548753715,shot,right_foot,true,true,gc,0.833,0.851,1548753477,472349
335,5345483,1548753749,shot,left_foot,false,false,bc,0.2255,,,
335,5345483,1548753752,shot,right_foot,true,true,glb,0.5645,0.7641,1548754493,472349
335,5345483,1548753784,shot,right_foot,false,false,or,0.02176,,,
335,5345483,1548754059,shot,right_foot,false,false,olb,0.1766,,,
335,5345483,1548753922,shot,head_or_other,false,false,otl,0.1671,,,
335,5345483,1548754197,shot,right_foot,false,false,bc,0.0308,,,
335,5345483,1548754208,shot,right_foot,true,true,gbr,0.657,0.8514,1548754492,472349
335,5345483,1548754064,shot,right_foot,false,true,gr,0.1143,0.09363,1548754311,476345
335,5345483,1548754350,shot,right_foot,true,true,gr,0.5354,0.8579,1548754092,472349
335,5345483,1548754147,shot,head_or_other,false,false,or,0.2238,,,
335,5345483,1548754169,shot,head_or_other,false,false,or,0.08033,,,
335,5345483,1548754496,shot,head_or_other,false,false,obr,0.141,3.648e-05,1548754516,476345
335,5345483,1548754477,shot,head_or_other,false,false,ol,0.06031,,,
335,5452158,1658633165,shot,left_foot,false,false,otl,0.03314,,,
335,5452158,1658633438,shot,right_foot,false,true,gbr,0.02078,0.05152,1658633007,476345
335,5452158,1658633059,shot,head_or_other,false,false,otl,0.03738,,,
335,5452158,1658633234,shot,left_foot,false,true,gbr,0.05256,0.465,1658633713,538640
335,5452158,1658633847,shot,left_foot,false,true,gbr,0.0569,0.2342,1658634879,476345
335,5452158,1658633434,shot,left_foot,true,true,gc,0.02518,0.02312,1658633880,538640
335,5452158,1658633957,shot,right_foot,false,false,olb,0.03111,,,
335,5452158,1658634232,shot,left_foot,false,false,bc,0.07298,,,
335,5452158,1658633793,shot,left_foot,false,false,bc,0.06366,,,
335,5452158,1658634312,shot,right_foot,false,false,otr,0.007454,,,
335,5452158,1658634501,shot,right_foot,false,false,bc,0.01059,,,
335,5452158,1658634511,shot,head_or_other,false,false,bc,0.1775,,,
335,5452158,1658634599,shot,left_foot,false,false,ol,0.03319,,,
335,5452158,1658634649,shot,right_foot,false,false,olb,0.02214,,,
335,5452158,1658634697,shot,head_or_other,true,true,gr,0.2685,0.7977,1658634251,476345
335,5452158,1658634702,shot,left_foot,false,false,otl,0.05571,,,
335,5452158,1658634751,shot,right_foot,false,false,otr,0.03255,,,
335,5452158,1658634870,shot,head_or_other,false,false,bc,0.06231,,,
335,5345405,1352416248,shot,left_foot,false,false,bc,0.002559,,,
335,5345405,1352416303,shot,head_or_other,false,false,otl,0.01935,,,
335,5345405,1352416382,shot,right_foot,false,false,bc,0.06239,,,
335,5345405,1352416586,shot,left_foot,false,false,obr,0.04828,,,
335,5345405,1352416467,shot,head_or_other,false,false,otl,0.272,,,
335,5345405,1352416925,shot,right_foot,false,false,obr,0.491,,,
335,5345405,1352416698,shot,left_foot,true,true,gtl,0.0474,0.6573,1352417005,56068
335,5345405,1352416805,shot,head_or_other,false,false,plb,0.2392,,,
335,5345405,1352417137,shot,right_foot,false,true,glb,0.03703,0.1146,1352416828,56223
335,5345405,1352417258,shot,right_foot,false,false,olb,0.006171,,,
335,5345405,1352417516,shot,right_foot,false,false,otr,0.02156,,,
335,5345405,1352417670,shot,head_or_other,false,true,gr,0.06334,0.4819,1352417167,56223
335,5345405,1352417233,shot,left_foot,false,false,otl,0.112,,,
335,5345405,1352417910,shot,right_foot,false,false,bc,0.03764,,,
335,5345405,1352417993,shot,right_foot,false,false,otr,0.02868,,,
335,5345405,1352418024,shot,right_foot,false,true,glb,0.01453,0.5556,1352417609,56223
335,5452142,1606441972,shot,right_foot,false,true,gr,0.08548,0.3967,1606441883,224154
335,5452142,1606442011,shot,left_foot,true,true,gtl,0.1748,0.8214,1606442050,476345
335,5452142,1606442099,shot,right_foot,false,false,or,0.05981,,,
335,5452142,1606442234,shot,left_foot,false,false,olb,0.03264,,,
335,5452142,1606442362,shot,left_foot,true,true,gbr,0.07679,0.3168,1606442377,476345
335,5452142,1606442387,shot,left_foot,false,true,gbr,0.05025,0.1142,1606442364,224154
335,5452142,1606442481,shot,right_foot,false,true,gc,0.09564,0.06658,1606442455,224154
335,5452142,1606442570,shot,right_foot,false,true,gr,0.03972,0.1827,1606442561,224154
335,5452142,1606442663,shot,left_foot,false,false,bc,0.02175,,,
335,5452142,1606442710,shot,right_foot,false,true,gb,0.06747,0.05051,1606442726,476345
335,5452142,1606442874,shot,left_foot,false,true,glb,0.03524,0.07637,1606442845,224154
335,5452142,1606442954,shot,left_foot,false,false,otr,0.01953,,,
335,5452142,1606442984,shot,right_foot,false,false,or,0.1284,,,
335,5452142,1606442991,shot,head_or_other,false,false,obr,0.3987,,,
335,5452142,1606443165,shot,right_foot,false,false,bc,0.1755,,,
335,5452142,1606443174,shot,head_or_other,false,false,bc,0.06688,,,
335,5452142,1606443345,shot,right_foot,false,false,ot,0.1002,,,
335,5452142,1606443460,shot,right_foot,false,false,bc,0.08241,,,
335,5452142,1606443536,shot,right_foot,false,true,gc,0.3488,0.2732,1606443352,224154
335,5452142,1606443647,shot,head_or_other,false,true,gl,0.1157,0.2108,1606443463,224154
335,5452142,1606443648,shot,right_foot,false,false,ot,0.8241,,,
335,5452142,1606443705,shot,left_foot,false,true,gt,0.1279,0.2084,1606443539,224154
335,5452142,1606443701,shot,head_or_other,false,false,otr,0.03995,,,
335,5452142,1606443733,shot,right_foot,false,false,obr,0.006947,,,
335,5227298,1136462535,shot,head_or_other,false,true,gt,0.1617,0.6341,1136464382,51188
335,5227298,1136462539,shot,head_or_other,false,false,ot,0.1397,,,
335,5227298,1136462825,shot,left_foot,false,false,pr,0.03574,,,
335,5227298,1136462830,shot,right_foot,true,true,gtl,0.113,0.5836,1136463127,51188
335,5227298,1136463011,shot,left_foot,false,false,obr,0.08406,,,
335,5227298,1136463032,shot,left_foot,false,false,bc,0.144,,,
335,5227298,1136463348,shot,left_foot,false,false,obr,0.1281,,,
335,5227298,1136463480,shot,head_or_other,false,false,pt,0.3854,,,
335,5227298,1136463511,shot,right_foot,false,true,gr,0.01094,0.1995,1136463142,476345
335,5227298,1136463222,shot,right_foot,false,false,bc,0.08016,,,
335,5227298,1136463645,shot,right_foot,false,false,bc,0.01422,,,
335,5227298,1136463310,shot,left_foot,false,true,gc,0.01753,0.004673,1136463682,51188
335,5227298,1136463407,shot,left_foot,false,false,bc,0.09222,,,
335,5227298,1136463465,shot,left_foot,false,true,gc,0.1149,0.04608,1136463808,51188
335,5227298,1136463466,shot,right_foot,false,true,gc,0.4717,0.3637,1136463815,51188
335,5227298,1136463867,shot,head_or_other,false,true,gl,0.1115,0.4591,1136463502,476345
335,5227298,1136463540,shot,right_foot,false,false,otr,0.03607,,,
335,5227298,1136464064,shot,right_foot,false,false,bc,0.0111,,,
335,5227298,1136464080,shot,right_foot,false,false,bc,0.1701,,,
335,5227298,1136464206,shot,right_foot,false,true,gbr,0.2449,0.2853,1136463858,476345
335,5227298,1136464360,shot,right_foot,false,false,bc,0.03554,,,
335,5227298,1136464363,shot,right_foot,false,false,bc,0.009512,,,
335,5227298,1136464377,shot,right_foot,false,false,bc,0.003268,,,
335,5227298,1136464378,shot,left_foot,false,true,gb,0.328,0.3082,1136464108,476345
335,5345411,1364383643,shot,left_foot,false,false,pl,0.03568,,,
335,5345411,1364383713,shot,left_foot,false,false,ol,0.01131,,,
335,5345411,1364383823,shot,left_foot,true,true,glb,0.1259,0.4187,1364383795,56223
335,5345411,1364383892,shot,right_foot,false,false,or,0.1517,,,
335,5345411,1364383922,shot,left_foot,false,false,olb,0.0228,,,
335,5345411,1364384550,shot,left_foot,false,true,gc,0.09066,0.1314,1364384666,56223
335,5345411,1364384699,shot,left_foot,false,false,otr,0.008864,,,
335,5345411,1364384958,shot,right_foot,false,false,bc,0.08031,,,
335,5345411,1364384959,shot,right_foot,false,false,otr,0.3114,,,
335,5345411,1364385076,shot,right_foot,true,true,gc,0.4688,0.8936,1364384845,258718
335,5345411,1364384957,shot,right_foot,false,true,gr,0.2359,0.3486,1364385193,56223
335,5345411,1364385291,shot,right_foot,false,false,bc,0.09257,,,
335,5345411,1364385339,shot,left_foot,false,true,gl,0.02833,0.1102,1364385102,258718
335,5345411,1364385236,shot,right_foot,false,false,ot,0.03344,,,
335,5345411,1364385280,shot,left_foot,false,false,otl,0.02055,,,
335,5345411,1364385345,shot,right_foot,false,false,otr,0.2519,,,
