COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,AERIALDUELOPPONENT_WYID,AERIALDUELFIRSTTOUCH,AERIALDUELHEIGHT,RELATEDDUELID
335,5465974,1776484332,duel,56474,false,175,1776484744
335,5465974,1776484744,duel,658561,true,175,1776484332
335,5465974,1776484401,duel,56374,true,195,1776484829
335,5465974,1776484829,duel,519629,false,183,1776484401
335,5465974,1776484624,duel,796696,true,180,1776485001
335,5465974,1776485001,duel,69374,false,198,1776484624
335,5465974,1776484626,duel,370269,false,173,1776485005
335,5465974,1776485005,duel,56079,true,188,1776484626
335,5465974,1776484630,duel,56017,true,175,1776485008
335,5465974,1776485008,duel,658561,false,183,1776484630
335,5465974,1776484675,duel,135094,true,190,1776485037
335,5465974,1776485037,duel,281248,false,201,1776484675
335,5227209,973481002,duel,476350,false,188,973481081
335,5227209,973481081,duel,442106,true,194,973481002
335,5227209,973481004,duel,449089,false,181,973481085
335,5227209,973481085,duel,212663,true,188,973481004
335,5227209,973481006,duel,481900,false,171,973481088
335,5227209,973481088,duel,450212,true,189,973481006
335,5227209,973481013,duel,169212,true,182,973481098
335,5227209,973481014,duel,169212,true,192,973481097
335,5227209,973481098,duel,56334,false,173,973481013
335,5227209,973481097,duel,545144,false,173,973481014
335,5227209,973481027,duel,207480,true,188,973481128
335,5227209,973481128,duel,442106,false,190,973481027
335,5227209,973481302,duel,0,false,194,973485093
335,5227209,973485093,duel,476350,true,,973481302
335,5227209,973481102,duel,56079,true,181,973481334
335,5227209,973481334,duel,212663,false,173,973481102
335,5227209,973481117,duel,476350,false,188,973481343
335,5227209,973481343,duel,442106,true,194,973481117
335,5227209,973481152,duel,476350,false,188,973481392
335,5227209,973481392,duel,442106,true,194,973481152
335,5227209,973481170,duel,476350,false,188,973481413
335,5227209,973481413,duel,442106,true,194,973481170
335,5227209,973481391,duel,544937,true,182,973481616
335,5227209,973481616,duel,56334,false,175,973481391
335,5227209,973481465,duel,207480,false,188,973481715
335,5227209,973481715,duel,442106,true,190,973481465
335,5227209,973481545,duel,257943,true,181,973481869
335,5227209,973481869,duel,212663,false,188,973481545
335,5227209,973481563,duel,481900,true,188,973481887
335,5227209,973481887,duel,442106,false,189,973481563
335,5227209,973481587,duel,69374,false,195,973483407
335,5227209,973483407,duel,56073,false,180,973481587
335,5227209,973481589,duel,0,true,195,973485099
335,5227209,973485099,duel,56073,false,,973481589
335,5227209,973481654,duel,481900,false,192,973481996
335,5227209,973481655,duel,69374,false,188,973481997
335,5227209,973481996,duel,545144,true,189,973481654
335,5227209,973481997,duel,442106,true,180,973481655
335,5227209,973481658,duel,476350,true,192,973482018
335,5227209,973482018,duel,545144,false,194,973481658
335,5227209,973481660,duel,544937,true,195,973482024
335,5227209,973482024,duel,56073,false,175,973481660
335,5227209,973481698,duel,476350,false,189,973482102
335,5227209,973482102,duel,454213,true,194,973481698
335,5227209,973481699,duel,69374,true,188,973482104
335,5227209,973482104,duel,442106,false,180,973481699
335,5227209,973481724,duel,69374,false,189,973482136
335,5227209,973482136,duel,419211,false,180,973481724
335,5227209,973482154,duel,0,false,180,973485105
335,5227209,973485105,duel,69374,true,,973482154
335,5227209,973481758,duel,544937,true,186,973482231
335,5227209,973482231,duel,444298,false,175,973481758
335,5227209,973481774,duel,544937,true,192,973482246
335,5227209,973482246,duel,545144,false,175,973481774
335,5227209,973481864,duel,476350,true,189,973482375
335,5227209,973482375,duel,419211,false,194,973481864
335,5227209,973481865,duel,399566,true,186,973482376
335,5227209,973482376,duel,444298,false,184,973481865
335,5227209,973481868,duel,257943,false,195,973482394
335,5227209,973482394,duel,56073,false,188,973481868
335,5227209,973481920,duel,257943,false,195,973482433
335,5227209,973482433,duel,56073,true,188,973481920
335,5227209,973481998,duel,449089,false,179,973482584
335,5227209,973482584,duel,56143,false,188,973481998
335,5227209,973482118,duel,257943,false,182,973482853
335,5227209,973482853,duel,56334,true,188,973482118
335,5227209,973482151,duel,481900,false,195,973482860
335,5227209,973482860,duel,56073,true,189,973482151
335,5227209,973482152,duel,0,true,195,973485112
335,5227209,973485112,duel,56073,false,,973482152
335,5227209,973482169,duel,169212,true,195,973482868
335,5227209,973482868,duel,56073,false,173,973482169
335,5227209,973482224,duel,257943,false,192,973482898
335,5227209,973482898,duel,545144,true,188,973482224
335,5227209,973482225,duel,69374,true,192,973482899
335,5227209,973482899,duel,545144,false,180,973482225
335,5227209,973482235,duel,207480,false,182,973482902
335,5227209,973482902,duel,56334,true,190,973482235
335,5227209,973482236,duel,476350,false,182,973482903
335,5227209,973482903,duel,56334,false,194,973482236
335,5227209,973482248,duel,257943,true,195,973482908
335,5227209,973482908,duel,56073,false,188,973482248
335,5227209,973482255,duel,169212,true,182,973482916
335,5227209,973482916,duel,56334,false,173,973482255
335,5227209,973482271,duel,169212,true,195,973482929
335,5227209,973482929,duel,56073,false,173,973482271
335,5227209,973482318,duel,476350,false,189,973482955
335,5227209,973482955,duel,454213,true,194,973482318
335,5227209,973482331,duel,481900,true,188,973482965
335,5227209,973482332,duel,207480,true,195,973482967
335,5227209,973482965,duel,442106,false,189,973482331
335,5227209,973482967,duel,56073,false,190,973482332
335,5227209,973482377,duel,513075,true,192,973483000
335,5227209,973483000,duel,545144,false,185,973482377
335,5227209,973483010,duel,545144,false,189,973482391
335,5227209,973482391,duel,203245,false,192,973483010
335,5227209,973482392,duel,69374,true,188,973483009
335,5227209,973483009,duel,442106,false,180,973482392
335,5227209,973482483,duel,69374,true,189,973483100
335,5227209,973483100,duel,419211,false,180,973482483
335,5227209,973482485,duel,544937,true,189,973483102
335,5227209,973483102,duel,419211,false,175,973482485
335,5227209,973482491,duel,203245,false,179,973483125
335,5227209,973483125,duel,56143,true,189,973482491
335,5227209,973483135,duel,212663,true,189,973482497
335,5227209,973482497,duel,203245,false,181,973483135
335,5227209,973482519,duel,203245,true,195,973483153
335,5227209,973483153,duel,56073,false,189,973482519
335,5227209,973483207,duel,0,false,180,973485116
335,5227209,973485116,duel,69374,true,,973483207
335,5227209,973482598,duel,56079,true,178,973483222
335,5227209,973483222,duel,56078,false,173,973482598
335,5227209,973483224,duel,0,true,189,973485117
335,5227209,973485117,duel,481900,false,,973483224
335,5227209,973482665,duel,513075,true,192,973483278
335,5227209,973483278,duel,545144,false,185,973482665
335,5227209,973482669,duel,207480,true,192,973483282
335,5227209,973483282,duel,603456,false,190,973482669
335,5227209,973482672,duel,203245,false,192,973483289
335,5227209,973483289,duel,545144,true,189,973482672
335,5227209,973482677,duel,203245,true,182,973483308
335,5227209,973483308,duel,56334,false,189,973482677
335,5227318,1209310858,duel,169212,true,190,1209311773
335,5227318,1209311773,duel,288618,false,173,1209310858
335,5227318,1209310893,duel,169212,false,187,1209311860
335,5227318,1209311860,duel,51672,true,173,1209310893
335,5227318,1209310942,duel,449089,false,173,1209311916
335,5227318,1209311916,duel,56292,true,188,1209310942
335,5227318,1209311026,duel,69374,true,190,1209312054
335,5227318,1209312054,duel,288618,false,180,1209311026
335,5227318,1209311077,duel,676912,true,196,1209312181
335,5227318,1209312181,duel,56396,false,189,1209311077
335,5227318,1209311155,duel,207480,false,178,1209312230
335,5227318,1209312230,duel,494548,true,190,1209311155
335,5227318,1209311194,duel,510447,true,187,1209312261
335,5227318,1209312261,duel,51672,false,181,1209311194
335,5227318,1209311290,duel,244135,false,189,1209312376
335,5227318,1209312376,duel,562633,true,190,1209311290
335,5227318,1209311306,duel,676912,false,189,1209312400
335,5227318,1209312400,duel,562633,true,189,1209311306
335,5227318,1209312590,duel,56396,false,190,1209313164
335,5227318,1209313164,duel,244135,true,196,1209312590
335,5227318,1209311468,duel,399566,true,178,1209312593
335,5227318,1209312593,duel,516745,false,184,1209311468
335,5227318,1209311528,duel,449089,false,178,1209312670
335,5227318,1209312670,duel,516745,true,188,1209311528
335,5227318,1209311560,duel,169212,true,183,1209312692
335,5227318,1209312692,duel,449482,false,173,1209311560
335,5227318,1209311632,duel,513075,false,183,1209312746
335,5227318,1209312746,duel,449482,true,185,1209311632
335,5227318,1209311649,duel,510447,false,187,1209312759
335,5227318,1209312759,duel,51672,true,181,1209311649
335,5227318,1209311816,duel,449089,true,187,1209312850
335,5227318,1209312850,duel,51672,false,188,1209311816
335,5227318,1209311939,duel,169212,true,178,1209312891
335,5227318,1209312891,duel,516745,false,173,1209311939
335,5227318,1209311980,duel,334043,false,190,1209312901
335,5227318,1209312901,duel,288618,true,186,1209311980
335,5227318,1209312051,duel,514807,true,187,1209312929
335,5227318,1209312929,duel,56378,false,175,1209312051
335,5227318,1209312175,duel,514807,true,190,1209312964
335,5227318,1209312964,duel,288618,false,175,1209312175
335,5227318,1209312176,duel,69374,true,196,1209312965
335,5227318,1209312965,duel,56396,false,180,1209312176
335,5227318,1209312250,duel,514807,true,187,1209312988
335,5227318,1209312988,duel,51672,false,175,1209312250
335,5227318,1209312512,duel,449089,false,187,1209313112
335,5227318,1209313112,duel,51672,true,188,1209312512
335,5227318,1209313160,duel,207480,true,189,1209313162
335,5227318,1209313162,duel,433757,false,190,1209313160
335,5227318,1209313159,duel,207480,true,189,1209313163
335,5227318,1209313163,duel,562633,false,190,1209313159
335,5227318,1209312602,duel,513075,false,183,1209313140
335,5227318,1209313140,duel,449482,true,185,1209312602
335,5227318,1209312611,duel,244135,false,196,1209313142
335,5227318,1209313142,duel,56396,true,190,1209312611
335,5345451,1424530772,duel,269701,false,178,1424530694
335,5345451,1424530694,duel,26652,true,187,1424530772
335,5345451,1424530810,duel,0,true,186,1424534785
335,5345451,1424534785,duel,412012,false,,1424530810
335,5345451,1424530749,duel,562633,true,187,1424531007
335,5345451,1424531007,duel,269701,false,189,1424530749
335,5345451,1424530751,duel,562633,true,187,1424531019
335,5345451,1424531019,duel,269701,false,189,1424530751
335,5345451,1424530762,duel,412012,false,187,1424531118
335,5345451,1424531118,duel,269701,false,186,1424530762
335,5345451,1424530764,duel,449089,true,179,1424531129
335,5345451,1424531129,duel,606320,false,188,1424530764
335,5345451,1424531200,duel,269701,false,190,1424530781
335,5345451,1424530781,duel,244135,false,187,1424531200
335,5345451,1424530803,duel,244135,false,196,1424531254
335,5345451,1424531254,duel,347513,true,190,1424530803
335,5345451,1424530841,duel,562633,true,193,1424531311
335,5345451,1424531311,duel,284613,false,189,1424530841
335,5345451,1424530866,duel,244135,false,179,1424531327
335,5345451,1424531327,duel,55960,true,190,1424530866
335,5345451,1424530890,duel,636921,false,181,1424531378
335,5345451,1424531378,duel,380839,false,186,1424530890
335,5345451,1424531380,duel,55960,true,178,1424530894
335,5345451,1424530894,duel,26652,false,179,1424531380
335,5345451,1424531427,duel,0,false,186,1424534792
335,5345451,1424534792,duel,636921,false,,1424531427
335,5345451,1424531429,duel,449066,false,188,1424530927
335,5345451,1424530927,duel,54485,true,191,1424531429
335,5345451,1424530996,duel,412012,true,187,1424531573
335,5345451,1424531573,duel,269701,false,186,1424530996
335,5345451,1424531032,duel,449089,false,193,1424531680
335,5345451,1424531680,duel,284613,true,188,1424531032
335,5345451,1424531116,duel,412012,false,196,1424531963
335,5345451,1424531963,duel,347513,false,186,1424531116
335,5345451,1424531964,duel,0,true,189,1424534795
335,5345451,1424534795,duel,562633,false,,1424531964
335,5345451,1424532163,duel,397171,true,178,1424531212
335,5345451,1424531212,duel,363625,false,178,1424532163
335,5345451,1424532194,duel,269701,true,186,1424531251
335,5345451,1424531251,duel,412012,false,187,1424532194
335,5345451,1424531330,duel,26652,false,181,1424532247
335,5345451,1424532247,duel,380839,true,178,1424531330
335,5345451,1424532251,duel,269701,false,188,1424531336
335,5345451,1424532252,duel,380839,false,186,1424531337
335,5345451,1424531336,duel,449089,true,187,1424532251
335,5345451,1424531337,duel,412012,true,181,1424532252
335,5345451,1424532253,duel,0,false,180,1424534800
335,5345451,1424534800,duel,69374,true,,1424532253
335,5345451,1424531371,duel,636921,true,182,1424532271
335,5345451,1424532271,duel,507530,false,186,1424531371
335,5345451,1424531373,duel,412012,false,196,1424532272
335,5345451,1424532272,duel,347513,true,186,1424531373
335,5345451,1424531376,duel,449089,true,191,1424532274
335,5345451,1424532274,duel,449066,false,188,1424531376
335,5345451,1424531388,duel,636921,true,191,1424532288
335,5345451,1424532288,duel,449066,false,186,1424531388
335,5345451,1424531389,duel,54485,true,196,1424532290
335,5345451,1424532290,duel,347513,false,188,1424531389
335,5345451,1424532300,duel,269701,true,178,1424531401
335,5345451,1424531401,duel,26652,false,187,1424532300
335,5345451,1424532308,duel,269701,true,186,1424531426
335,5345451,1424531426,duel,412012,false,187,1424532308
335,5345451,1424532316,duel,507530,true,180,1424531435
335,5345451,1424531435,duel,69374,false,182,1424532316
335,5345451,1424532324,duel,0,false,188,1424534804
335,5345451,1424534804,duel,449089,true,,1424532324
335,5345451,1424532333,duel,55960,false,178,1424531455
335,5345451,1424531455,duel,363625,true,179,1424532333
335,5345451,1424532335,duel,0,true,186,1424534806
335,5345451,1424534806,duel,412012,false,,1424532335
335,5345451,1424532347,duel,0,true,190,1424534809
335,5345451,1424534809,duel,244135,false,,1424532347
335,5345451,1424532350,duel,0,true,186,1424534810
335,5345451,1424534810,duel,412012,false,,1424532350
335,5345451,1424532365,duel,269701,true,186,1424531531
335,5345451,1424531531,duel,412012,false,187,1424532365
335,5345451,1424532366,duel,397171,true,180,1424531533
335,5345451,1424531533,duel,69374,false,178,1424532366
335,5345451,1424532385,duel,269701,false,178,1424531554
335,5345451,1424531554,duel,26652,true,187,1424532385
335,5345451,1424532394,duel,14828,true,178,1424531565
335,5345451,1424531565,duel,26652,false,184,1424532394
335,5345451,1424532414,duel,0,true,186,1424534814
335,5345451,1424534814,duel,412012,false,,1424532414
335,5345451,1424532417,duel,380839,true,186,1424531590
335,5345451,1424531590,duel,334043,false,181,1424532417
335,5345451,1424532437,duel,0,false,186,1424534816
335,5345451,1424534816,duel,412012,true,,1424532437
335,5345451,1424531666,duel,562633,false,179,1424532487
335,5345451,1424532487,duel,55960,true,189,1424531666
335,5345451,1424532489,duel,269701,false,186,1424531668
335,5345451,1424531668,duel,412012,true,187,1424532489
335,5345451,1424531685,duel,69374,true,182,1424532502
335,5345451,1424532502,duel,507530,false,180,1424531685
335,5345451,1424532503,duel,0,false,178,1424534821
